,Year,StateAbbr,CountyFIPS,LocationName,DataSource,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID
4124,2019,TX,48029,48029161501,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,34.4,30.9,38.1,7656,POINT (-98.60736787 29.36482106),48029161501
4242,2019,TX,48029,48029120600,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,16.5,14.8,18.4,5970,POINT (-98.44549248 29.49002259),48029120600
4277,2019,TX,48035,48035950600,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,26.1,23.1,29.4,1567,POINT (-97.43387531 31.88785177),48035950600
4347,2019,TX,48029,48029181811,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,18.0,16.2,20.0,4034,POINT (-98.63934476 29.53244335),48029181811
4423,2019,TX,48027,48027022900,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,27.8,25.9,29.9,3672,POINT (-97.73771301 31.11263762),48027022900
4458,2019,TX,48029,48029160701,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,41.2,37.1,45.5,3392,POINT (-98.57402539 29.40627412),48029160701
4475,2019,TX,48029,48029171902,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,21.6,19.5,24.0,9551,POINT (-98.65334941 29.43578828),48029171902
4529,2019,TX,48029,48029191810,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,11.8,10.5,13.3,5391,POINT (-98.4650141 29.67564304),48029191810
4591,2019,TX,48029,48029121702,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,17.2,15.6,18.8,6960,POINT (-98.31497765 29.56833419),48029121702
4608,2019,TX,48029,48029171912,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,16.5,14.4,18.6,6197,POINT (-98.68736618 29.47992178),48029171912
4610,2019,TX,48039,48039661300,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,30.3,27.7,33.2,2676,POINT (-95.25817793 29.42824798),48039661300
4660,2019,TX,48029,48029191506,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,14.6,13.1,16.3,4842,POINT (-98.54321123 29.56019469),48029191506
4683,2019,TX,48029,48029131401,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,23.5,21.3,25.9,6632,POINT (-98.37458709 29.37883353),48029131401
4706,2019,TX,48039,48039660100,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,15.1,13.1,17.5,4523,POINT (-95.23185174 29.55238771),48039660100
4749,2019,TX,48029,48029182002,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,13.9,12.8,15.1,8670,POINT (-98.6695674 29.60257724),48029182002
4772,2019,TX,48039,48039663000,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,20.1,18.4,22.1,4487,POINT (-95.53830804 29.00765846),48039663000
4815,2019,TX,48037,48037011300,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,24.0,22.5,25.5,5652,POINT (-94.28976721 33.47641969),48037011300
4823,2019,TX,48029,48029181503,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,16.5,14.7,18.3,6201,POINT (-98.60274728 29.51274457),48029181503
4888,2019,TX,48027,48027020702,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,39.5,36.9,42.3,2172,POINT (-97.35221315 31.10079954),48027020702
4942,2019,TX,48015,48015760100,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,25.8,24.2,27.5,2400,POINT (-96.10289779 29.66402736),48015760100
4950,2019,TX,48029,48029110900,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,16.6,14.8,18.7,549,POINT (-98.48284208 29.43894211),48029110900
4983,2019,TX,48029,48029180201,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,33.2,29.3,36.7,5040,POINT (-98.53293883 29.47782927),48029180201
4985,2019,TX,48029,48029161504,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,33.2,29.6,37.2,4341,POINT (-98.61704782 29.35510367),48029161504
5030,2019,TX,48029,48029181403,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,17.4,15.7,19.1,5635,POINT (-98.57973004 29.52576441),48029181403
5048,2019,TX,48037,48037010600,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,36.5,33.1,40.1,2159,POINT (-94.06578304 33.43621258),48037010600
5075,2019,TX,48037,48037010700,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,23.7,21.8,25.7,4884,POINT (-94.06697001 33.45428086),48037010700
5077,2019,TX,48029,48029120300,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,11.7,10.0,14.0,7031,POINT (-98.4681058 29.48274103),48029120300
5158,2019,TX,48029,48029150700,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,32.7,30.2,35.3,6162,POINT (-98.49636399 29.37504556),48029150700
5164,2019,TX,48029,48029121808,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,18.4,16.8,20.1,3436,POINT (-98.38971388 29.58430643),48029121808
5209,2019,TX,48039,48039663500,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,17.6,15.9,19.7,5561,POINT (-95.42759156 29.02637435),48039663500
5245,2019,TX,48029,48029181705,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,18.3,16.7,19.9,4882,POINT (-98.61703832 29.48062076),48029181705
5261,2019,TX,48029,48029120902,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,20.4,18.9,22.1,6123,POINT (-98.42295611 29.50822204),48029120902
5338,2019,TX,48029,48029121903,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,14.1,12.4,15.9,4765,POINT (-98.4316384 29.6212943),48029121903
5359,2019,TX,48029,48029130700,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,43.5,39.7,47.5,1728,POINT (-98.45136978 29.43954142),48029130700
5367,2019,TX,48029,48029171302,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,28.5,25.1,32.9,5019,POINT (-98.57054463 29.45372987),48029171302
5370,2019,TX,48029,48029151000,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,37.0,33.0,40.9,3365,POINT (-98.51024086 29.36253122),48029151000
5397,2019,TX,48029,48029190200,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,18.3,16.3,20.4,4375,POINT (-98.48981391 29.45253521),48029190200
5414,2019,TX,48029,48029131504,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,29.1,26.7,31.7,4113,POINT (-98.39111709 29.44959879),48029131504
5446,2019,TX,48021,48021950600,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,20.7,18.9,22.6,5184,POINT (-97.22528671 29.97004406),48021950600
5480,2019,TX,48039,48039661501,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,25.2,23.4,27.0,4726,POINT (-95.32436447 29.43903642),48039661501
5482,2019,TX,48029,48029181727,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,21.7,19.4,24.3,3168,POINT (-98.64191946 29.47192993),48029181727
5507,2019,TX,48029,48029191202,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,26.0,23.9,28.1,5345,POINT (-98.50760692 29.53266395),48029191202
5558,2019,TX,48029,48029171918,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,15.0,13.3,16.9,5185,POINT (-98.69592738 29.45709968),48029171918
5575,2019,TX,48029,48029181901,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,13.6,12.1,15.6,3452,POINT (-98.61483471 29.60201289),48029181901
5602,2019,TX,48039,48039661400,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,21.8,19.2,24.5,6760,POINT (-95.25992081 29.40910776),48039661400
5626,2019,TX,48029,48029160902,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,39.0,34.5,43.4,4564,POINT (-98.5576554 29.3693854),48029160902
5643,2019,TX,48029,48029121111,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,19.9,18.3,21.6,6591,POINT (-98.39800798 29.56779391),48029121111
5687,2019,TX,48029,48029181731,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,18.4,16.3,20.7,7203,POINT (-98.67266286 29.50265599),48029181731
5708,2019,TX,48029,48029181725,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,20.4,18.7,22.2,5411,POINT (-98.63096802 29.46699915),48029181725
5741,2019,TX,48029,48029161400,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,9.0,7.2,10.8,9945,POINT (-98.618139 29.38669399),48029161400
5757,2019,TX,48025,48025950100,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,23.3,22.3,24.3,2002,POINT (-97.89782068 28.60315434),48025950100
5760,2019,TX,48027,48027021700,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,16.6,14.7,18.6,7338,POINT (-97.48664439 31.09439391),48027021700
5791,2019,TX,48037,48037011700,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,20.9,18.3,23.6,2455,POINT (-94.59761272 33.34494166),48037011700
5804,2019,TX,48027,48027020202,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,18.4,16.9,19.8,6574,POINT (-97.46643898 31.22525305),48027020202
5842,2019,TX,48029,48029172004,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,14.5,12.9,16.4,2495,POINT (-98.75991944 29.4873876),48029172004
5849,2019,TX,48013,48013960401,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,28.5,26.5,30.6,2294,POINT (-98.51208013 29.10853116),48013960401
5908,2019,TX,48007,48007950500,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,27.3,25.5,29.1,6308,POINT (-97.14698984 27.99995164),48007950500
5938,2019,TX,48037,48037010901,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,15.7,13.4,18.3,7446,POINT (-94.07939527 33.47910962),48037010901
6030,2019,TX,48013,48013960500,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,32.9,30.8,35.2,2684,POINT (-98.71226502 28.8247189),48013960500
6106,2019,TX,48009,48009020200,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,21.6,19.6,23.8,2780,POINT (-98.77956796 33.64717998),48009020200
6151,2019,TX,48027,48027022300,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,25.5,23.6,27.8,4010,POINT (-97.69137814 31.09596326),48027022300
6165,2019,TX,48029,48029182003,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,12.3,11.3,13.5,3254,POINT (-98.64063183 29.60084558),48029182003
6191,2019,TX,48029,48029151500,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,31.6,29.3,34.0,2573,POINT (-98.49231674 29.35259168),48029151500
6207,2019,TX,48027,48027023300,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,18.4,17.4,19.7,6966,POINT (-97.78478541 30.98085161),48027023300
6276,2019,TX,48027,48027020201,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,14.6,13.4,15.8,6017,POINT (-97.46995256 31.12826915),48027020201
6308,2019,TX,48029,48029191413,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,14.5,13.0,16.2,6032,POINT (-98.52507912 29.57857918),48029191413
6334,2019,TX,48027,48027021000,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,29.0,26.6,31.3,4610,POINT (-97.35626733 31.08070911),48027021000
6362,2019,TX,48029,48029191003,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,31.9,28.3,35.5,7762,POINT (-98.51998185 29.50182804),48029191003
6371,2019,TX,48027,48027022101,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,24.3,22.7,25.9,4256,POINT (-97.69953561 31.12512348),48027022101
6373,2019,TX,48039,48039661000,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,19.0,17.5,20.4,6432,POINT (-95.29754275 29.46628083),48039661000
6398,2019,TX,48039,48039661700,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,22.0,20.4,23.9,2767,POINT (-95.21161005 29.22885319),48039661700
6495,2019,TX,48029,48029191410,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,18.3,16.1,21.0,5491,POINT (-98.50832458 29.5551574),48029191410
6623,2019,TX,48029,48029131802,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,21.7,20.4,23.0,5486,POINT (-98.28592594 29.42467862),48029131802
6627,2019,TX,48029,48029151200,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,28.1,24.2,32.3,9620,POINT (-98.5426548 29.33815906),48029151200
6692,2019,TX,48013,48013960201,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,26.8,25.1,28.5,6234,POINT (-98.7491244 29.14412573),48013960201
6727,2019,TX,48029,48029121501,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,20.6,19.2,21.9,7831,POINT (-98.34909691 29.53935143),48029121501
6800,2019,TX,48039,48039661601,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,18.4,17.3,19.7,6184,POINT (-95.21234562 29.39111074),48039661601
6804,2019,TX,48029,48029140400,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,28.9,25.7,32.2,3824,POINT (-98.46739787 29.39682422),48029140400
6816,2019,TX,48029,48029151302,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,34.1,31.0,37.2,3148,POINT (-98.52424385 29.32951132),48029151302
6821,2019,TX,48029,48029130500,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,39.8,37.6,42.0,4146,POINT (-98.45217312 29.41922546),48029130500
6836,2019,TX,48029,48029161600,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,31.9,28.6,35.3,3958,POINT (-98.61737643 29.39345058),48029161600
6838,2019,TX,48039,48039660702,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,12.4,11.6,13.2,11664,POINT (-95.36363288 29.50914898),48039660702
6874,2019,TX,48029,48029170200,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,48.5,43.8,53.1,5382,POINT (-98.52089377 29.42166713),48029170200
6906,2019,TX,48035,48035950400,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,18.7,16.9,20.7,3703,POINT (-97.58600666 31.79223664),48035950400
6942,2019,TX,48027,48027022402,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,14.7,13.2,16.4,4402,POINT (-97.68449899 31.0446371),48027022402
7046,2019,TX,48029,48029160501,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,44.1,39.3,48.8,4117,POINT (-98.5387899 29.41128218),48029160501
7067,2019,TX,48029,48029191816,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,12.5,10.8,14.7,2761,POINT (-98.50189617 29.61726737),48029191816
7088,2019,TX,48029,48029181703,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,17.0,15.3,19.0,6952,POINT (-98.65141907 29.52745727),48029181703
7094,2019,TX,48019,48019000400,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,20.8,17.8,24.1,2147,POINT (-98.950282 29.57963028),48019000400
7095,2019,TX,48025,48025950600,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,25.2,23.8,26.6,2430,POINT (-97.67845212 28.21874427),48025950600
7258,2019,TX,48007,48007950300,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,29.0,25.9,32.1,6609,POINT (-97.06338039 28.04350376),48007950300
