,Year,StateAbbr,CountyFIPS,LocationName,DataSource,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID
4684,2019,TX,48029,48029120901,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.7,8.2,9.3,2077,POINT (-98.43832931 29.52172888),48029120901
4688,2019,TX,48027,48027022402,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.6,3.5,3.8,4402,POINT (-97.68449899 31.0446371),48027022402
4694,2019,TX,48013,48013960500,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.9,5.7,6.0,2684,POINT (-98.71226502 28.8247189),48013960500
4697,2019,TX,48039,48039662200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.5,5.3,5.7,6736,POINT (-95.40071729 29.25421277),48039662200
4718,2019,TX,48029,48029180901,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.9,5.6,6.1,5181,POINT (-98.54021859 29.49708265),48029180901
4725,2019,TX,48029,48029152202,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.9,4.8,5.1,4589,POINT (-98.38962195 29.18157867),48029152202
4793,2019,TX,48027,48027023500,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.5,3.4,3.6,2155,POINT (-97.73339761 31.12311196),48027023500
4831,2019,TX,48027,48027021602,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.3,3.2,3.5,2499,POINT (-97.49486095 31.07587154),48027021602
4833,2019,TX,48011,48011950100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,9.1,8.9,9.4,1901,POINT (-101.3573893 34.96492854),48011950100
4917,2019,TX,48029,48029121506,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.6,7.1,8.1,5742,POINT (-98.3406917 29.51166259),48029121506
5014,2019,TX,48027,48027021202,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.9,6.6,7.1,4130,POINT (-97.37932001 31.1006298),48027021202
5041,2019,TX,48031,48031950200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.4,8.1,8.7,5534,POINT (-98.39851952 30.09739741),48031950200
5078,2019,TX,48029,48029191816,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.6,6.3,6.9,2761,POINT (-98.50189617 29.61726737),48029191816
5114,2019,TX,48029,48029191813,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.2,5.1,5.4,6742,POINT (-98.49943878 29.64510135),48029191813
5167,2019,TX,48029,48029191005,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.2,5.0,5.4,2272,POINT (-98.50400839 29.48539455),48029191005
5189,2019,TX,48029,48029181724,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.2,4.1,4.3,4267,POINT (-98.68784217 29.55096247),48029181724
5213,2019,TX,48029,48029121803,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.7,5.5,5.9,4549,POINT (-98.36717102 29.55479984),48029121803
5275,2019,TX,48029,48029161802,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.0,3.9,4.1,5319,POINT (-98.6608212 29.34510032),48029161802
5285,2019,TX,48039,48039663100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.7,6.5,6.8,6386,POINT (-95.4751893 29.08439698),48039663100
5312,2019,TX,48029,48029131609,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.7,4.6,4.8,8136,POINT (-98.32843002 29.50343606),48029131609
5320,2019,TX,48029,48029131601,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.1,6.0,6.3,2518,POINT (-98.24691984 29.50873813),48029131601
5324,2019,TX,48029,48029160701,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.2,5.0,5.5,3392,POINT (-98.57402539 29.40627412),48029160701
5392,2019,TX,48029,48029141600,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.6,3.4,3.7,4410,POINT (-98.43737755 29.32908414),48029141600
5399,2019,TX,48029,48029180503,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.3,5.1,5.6,4416,POINT (-98.59264811 29.46028818),48029180503
5433,2019,TX,48029,48029190503,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.1,4.9,5.3,3459,POINT (-98.50358599 29.45966183),48029190503
5436,2019,TX,48029,48029191102,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,11.8,11.3,12.2,2488,POINT (-98.5142974 29.51380139),48029191102
5443,2019,TX,48029,48029182001,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.6,4.4,4.7,4818,POINT (-98.66229226 29.56805832),48029182001
5492,2019,TX,48029,48029171602,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.3,4.1,4.5,3135,POINT (-98.60254137 29.42235675),48029171602
5499,2019,TX,48029,48029110700,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.2,6.0,6.5,1398,POINT (-98.50406949 29.43937936),48029110700
5506,2019,TX,48029,48029181504,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.8,3.7,3.9,5796,POINT (-98.59354107 29.5054985),48029181504
5517,2019,TX,48029,48029180702,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.9,5.7,6.1,6576,POINT (-98.58446166 29.4936444),48029180702
5520,2019,TX,48029,48029160300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.3,5.0,5.6,5228,POINT (-98.52640922 29.39124639),48029160300
5527,2019,TX,48029,48029181729,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.0,2.9,3.1,3443,POINT (-98.73775243 29.52006707),48029181729
5544,2019,TX,48027,48027022502,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.1,4.0,4.2,9542,POINT (-97.72237434 31.05479471),48027022502
5588,2019,TX,48029,48029182105,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.1,5.9,6.3,2200,POINT (-98.78407111 29.57058843),48029182105
5627,2019,TX,48027,48027022801,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.8,3.7,3.9,2540,POINT (-97.72938867 31.13042698),48027022801
5679,2019,TX,48029,48029181602,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.9,4.7,5.1,5575,POINT (-98.6140416 29.45792735),48029181602
5699,2019,TX,48039,48039663300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.4,5.2,5.6,2661,POINT (-95.44262081 29.03675612),48039663300
5752,2019,TX,48027,48027021700,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.5,7.2,7.8,7338,POINT (-97.48664439 31.09439391),48027021700
5820,2019,TX,48029,48029140800,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.2,5.0,5.4,5028,POINT (-98.46962325 29.37767194),48029140800
5851,2019,TX,48017,48017950100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.6,6.4,6.8,7165,POINT (-102.8298616 34.068509),48017950100
5887,2019,TX,48029,48029190700,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.6,5.3,5.8,3060,POINT (-98.49560911 29.47748725),48029190700
5910,2019,TX,48029,48029171925,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.7,4.6,4.9,9244,POINT (-98.66202522 29.46910295),48029171925
5928,2019,TX,48029,48029131613,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.9,4.8,5.0,5262,POINT (-98.32625287 29.48215743),48029131613
5929,2019,TX,48029,48029181826,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.9,4.7,5.1,6043,POINT (-98.63873966 29.55283271),48029181826
5941,2019,TX,48037,48037010400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.6,6.3,6.8,4237,POINT (-94.07544419 33.4056184),48037010400
5959,2019,TX,48007,48007950200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,13.1,12.4,13.9,1163,POINT (-97.03662335 28.04075915),48007950200
5979,2019,TX,48029,48029120800,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.8,8.4,9.3,6334,POINT (-98.44626456 29.50516006),48029120800
5994,2019,TX,48029,48029181715,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.2,4.0,4.3,6379,POINT (-98.68590417 29.49942936),48029181715
6034,2019,TX,48029,48029121111,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.7,5.6,5.9,6591,POINT (-98.39800798 29.56779391),48029121111
6069,2019,TX,48039,48039660602,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.0,3.9,4.0,26843,POINT (-95.41160448 29.53280119),48039660602
6125,2019,TX,48029,48029152000,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.2,3.1,3.3,1896,POINT (-98.53407355 29.28326742),48029152000
6146,2019,TX,48027,48027022200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.9,3.8,4.0,3258,POINT (-97.68988937 31.11260139),48027022200
6196,2019,TX,48029,48029140400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.1,4.9,5.4,3824,POINT (-98.46739787 29.39682422),48029140400
6252,2019,TX,48029,48029120701,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.4,7.1,7.6,5326,POINT (-98.46950335 29.51286418),48029120701
6275,2019,TX,48029,48029181403,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.6,3.4,3.7,5635,POINT (-98.57973004 29.52576441),48029181403
6293,2019,TX,48029,48029181823,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.2,3.1,3.3,2495,POINT (-98.63882128 29.57725452),48029181823
6321,2019,TX,48029,48029121811,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.4,4.3,4.6,4476,POINT (-98.39319782 29.5954739),48029121811
6411,2019,TX,48027,48027022101,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.2,5.0,5.4,4256,POINT (-97.69953561 31.12512348),48027022101
6426,2019,TX,48029,48029181200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.6,8.2,9.0,4803,POINT (-98.53922145 29.53681191),48029181200
6482,2019,TX,48027,48027023202,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,1.4,1.3,1.4,5198,POINT (-97.77714297 31.12754452),48027023202
6525,2019,TX,48029,48029161304,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.9,3.7,4.0,4290,POINT (-98.59217365 29.34949079),48029161304
6575,2019,TX,48039,48039662900,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.8,6.6,7.0,4833,POINT (-95.6121814 29.05944191),48039662900
6629,2019,TX,48027,48027021303,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.8,6.4,7.1,6153,POINT (-97.3725235 31.05069163),48027021303
6653,2019,TX,48021,48021950802,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.3,5.2,5.5,6387,POINT (-97.49912262 29.98708259),48021950802
6665,2019,TX,48029,48029170101,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.7,4.5,4.9,3839,POINT (-98.51908253 29.43992692),48029170101
6677,2019,TX,48029,48029171601,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.9,3.7,4.1,4462,POINT (-98.61782922 29.41702216),48029171601
6680,2019,TX,48029,48029121813,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.9,5.6,6.1,1637,POINT (-98.37333412 29.59940579),48029121813
6693,2019,TX,48039,48039662000,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.5,7.3,7.7,6209,POINT (-95.68530658 29.22967275),48039662000
6719,2019,TX,48027,48027021302,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,10.4,9.8,11.0,2865,POINT (-97.39132001 31.06750814),48027021302
6736,2019,TX,48029,48029171912,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.0,3.9,4.1,6197,POINT (-98.68736618 29.47992178),48029171912
6768,2019,TX,48029,48029131608,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.6,4.5,4.8,4789,POINT (-98.30408965 29.51739087),48029131608
6776,2019,TX,48029,48029121118,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.6,5.4,5.8,5620,POINT (-98.44644281 29.59600303),48029121118
6786,2019,TX,48027,48027023108,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.0,2.9,3.1,13856,POINT (-97.77603429 31.10067232),48027023108
6787,2019,TX,48029,48029141900,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.0,6.9,7.2,5546,POINT (-98.29821234 29.32928922),48029141900
6833,2019,TX,48029,48029121116,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.8,6.6,7.1,4839,POINT (-98.46503542 29.58397318),48029121116
6866,2019,TX,48029,48029191814,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.0,4.8,5.2,4536,POINT (-98.46583367 29.69997946),48029191814
6884,2019,TX,48029,48029130401,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.0,4.8,5.1,4107,POINT (-98.45440252 29.40804794),48029130401
6948,2019,TX,48035,48035950100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.4,8.2,8.5,4366,POINT (-97.7346744 32.02764764),48035950100
6957,2019,TX,48039,48039660500,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.9,5.8,6.1,8987,POINT (-95.3180814 29.57784594),48039660500
6959,2019,TX,48029,48029181817,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.7,6.5,6.9,3025,POINT (-98.61797949 29.51114226),48029181817
6993,2019,TX,48039,48039663900,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.2,5.0,5.4,2324,POINT (-95.40389051 29.01409379),48039663900
7026,2019,TX,48029,48029191811,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.0,4.8,5.2,4339,POINT (-98.5115107 29.65455629),48029191811
7034,2019,TX,48019,48019000200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,10.3,9.9,10.7,2726,POINT (-99.39352017 29.77400807),48019000200
7058,2019,TX,48029,48029170800,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.1,4.9,5.3,1568,POINT (-98.54782181 29.434293),48029170800
7068,2019,TX,48029,48029131612,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.4,3.3,3.5,1512,POINT (-98.32141797 29.46477588),48029131612
7118,2019,TX,48027,48027020702,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.4,5.2,5.5,2172,POINT (-97.35221315 31.10079954),48027020702
7151,2019,TX,48029,48029151500,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.6,5.4,5.7,2573,POINT (-98.49231674 29.35259168),48029151500
7172,2019,TX,48039,48039660300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.1,5.8,6.4,9536,POINT (-95.26112261 29.54407585),48039660300
7203,2019,TX,48029,48029131503,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.6,7.3,7.9,3146,POINT (-98.38907684 29.46444942),48029131503
7257,2019,TX,48021,48021950300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.8,6.6,7.0,12927,POINT (-97.41456058 30.08693052),48021950300
7271,2019,TX,48019,48019000102,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.8,8.5,9.1,4913,POINT (-99.05443433 29.76949163),48019000102
7276,2019,TX,48029,48029182102,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.9,6.7,7.1,6641,POINT (-98.66953065 29.70208106),48029182102
7289,2019,TX,48029,48029180201,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.1,4.9,5.3,5040,POINT (-98.53293883 29.47782927),48029180201
7297,2019,TX,48029,48029191701,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,9.0,8.8,9.3,1558,POINT (-98.48789206 29.58313597),48029191701
7434,2019,TX,48029,48029161504,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.3,4.2,4.5,4341,POINT (-98.61704782 29.35510367),48029161504
7437,2019,TX,48027,48027022405,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.1,3.0,3.2,1750,POINT (-97.71154932 31.08012143),48027022405
7456,2019,TX,48029,48029121508,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.2,5.0,5.3,5064,POINT (-98.35831747 29.5064392),48029121508
7457,2019,TX,48029,48029180504,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.8,4.6,5.0,4491,POINT (-98.59190374 29.45230024),48029180504
7476,2019,TX,48029,48029171501,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.7,4.5,4.9,2846,POINT (-98.58129746 29.4156591),48029171501
7524,2019,TX,48029,48029141000,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.6,4.4,4.8,3557,POINT (-98.4573348 29.37098153),48029141000
7636,2019,TX,48013,48013960401,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.2,5.0,5.3,2294,POINT (-98.51208013 29.10853116),48013960401
7649,2019,TX,48025,48025950202,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.6,7.4,7.9,5059,POINT (-97.74552832 28.42474602),48025950202
7664,2019,TX,48029,48029191101,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,9.8,9.3,10.3,1628,POINT (-98.5228277 29.52804767),48029191101
7712,2019,TX,48037,48037011300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.3,7.1,7.6,5652,POINT (-94.28976721 33.47641969),48037011300
7729,2019,TX,48029,48029181821,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.2,4.1,4.4,3525,POINT (-98.62377032 29.54070194),48029181821
7760,2019,TX,48029,48029141403,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.2,6.0,6.5,3717,POINT (-98.42727074 29.35866622),48029141403
7807,2019,TX,48029,48029181402,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.3,5.1,5.5,1995,POINT (-98.58030945 29.51225077),48029181402
